action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
,HOLDING,Catheterization and cardiovascular diagnosis,NLM_7508512,Electronic,,,0,0,0098-6569 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Catheterization and cardiovascular diagnosis,NLM_7508512,Print,,,0,0,0098-6569 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,RANGE,Catheterization and cardiovascular diagnosis,NLM_7508512,Print,37,42,1996,1997,0098-6569 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,RANGE,Catheterization and cardiovascular diagnosis,NLM_7508512,Electronic,,,1996,1998,0098-6569 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Catheterization and cardiovascular diagnosis,NLM_7508512,Print,44,45,1998,1998,0098-6569 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,HOLDING,CDA journal,NLM_0367730,Print,,,0,0,0091-4231 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,RANGE,CDA journal,NLM_0367730,Print,4,6,1976,1978,0091-4231 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/31/23
,HOLDING,Cell and tissue research,NLM_0417625,Electronic,,,0,0,"0302-766X (Print), 1432-0878 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Cell and tissue research,NLM_0417625,Electronic,,,1924,0,"0302-766X (Print), 1432-0878 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Cell biology international reports,NLM_7708050,Electronic,,,0,0,0309-1651 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,RANGE,Cell biology international reports,NLM_7708050,Electronic,,,1977,0,0309-1651 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,HOLDING,Cell biology international,NLM_9307129,Electronic,,,0,0,"1065-6995 (Print), 1095-8355 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Cell biology international,NLM_9307129,Electronic,,,1993,0,"1065-6995 (Print), 1095-8355 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Cell calcium,NLM_8006226,Electronic,,,0,0,"0143-4160 (Print), 1532-1991 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Cell calcium,NLM_8006226,Electronic,,,1995,0,"0143-4160 (Print), 1532-1991 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Cell differentiation and development : the official journal of the International Society of Developmental Biologists,NLM_8811335,Print,,,0,0,0922-3371 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Cell differentiation and development : the official journal of the International Society of Developmental Biologists,NLM_8811335,Print,25,32,0,0,0922-3371 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Cell differentiation,NLM_0342640,Electronic,,,0,0,0045-6039 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,RANGE,Cell differentiation,NLM_0342640,Electronic,,,1972,0,0045-6039 (Print),Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,HOLDING,Cell growth & differentiation : the molecular biology journal of the American Association for Cancer Research,NLM_9100024,Print,,,0,0,1044-9523 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Cell growth & differentiation : the molecular biology journal of the American Association for Cancer Research,NLM_9100024,Print,7,11,1996,2001,1044-9523 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Cell growth & differentiation : the molecular biology journal of the American Association for Cancer Research,NLM_9100024,Print,13,13,2002,2002,1044-9523 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Cell host & microbe,NLM_101302316,Electronic,,,0,0,"1931-3128 (Print), 1934-6069 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Cell host & microbe,NLM_101302316,Electronic,,,2007,0,"1931-3128 (Print), 1934-6069 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,"Cell membranes, methods and reviews",NLM_8301760,Print,,,0,0,0740-784X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,"Cell membranes, methods and reviews",NLM_8301760,Print,1,3,0,0,0740-784X (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Cell metabolism,NLM_101233170,Electronic,,,0,0,"1550-4131 (Print), 1932-7420 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Cell metabolism,NLM_101233170,Electronic,,,2005,0,"1550-4131 (Print), 1932-7420 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Cell proliferation,NLM_9105195,Electronic,,,0,0,"0960-7722 (Print), 1365-2184 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Cell proliferation,NLM_9105195,Electronic,,,1991,0,"0960-7722 (Print), 1365-2184 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Cell,NLM_0413066,Electronic,,,0,0,"0092-8674 (Print), 1097-4172 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Cell,NLM_0413066,Electronic,,,1974,0,"0092-8674 (Print), 1097-4172 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,"Cellular and molecular biology, including cyto-enzymology",NLM_101189940,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,RANGE,"Cellular and molecular biology, including cyto-enzymology",NLM_101189940,Print,22,26,1977,1981,,No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,HOLDING,Cellular and molecular biology,NLM_7801029,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,RANGE,Cellular and molecular biology,NLM_7801029,Print,27,32,1982,1991,,No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,HOLDING,Cellular and molecular life sciences : CMLS,NLM_9705402,Electronic,,,0,0,"1420-682X (Print), 1420-9071 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Cellular and molecular life sciences : CMLS,NLM_9705402,Electronic,,,1945,0,"1420-682X (Print), 1420-9071 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Cellular immunology,NLM_1246405,Electronic,,,0,0,"0008-8749 (Print), 1090-2163 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Cellular immunology,NLM_1246405,Electronic,,,1970,0,"0008-8749 (Print), 1090-2163 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Cellular reprogramming,NLM_101528176,Electronic,,,0,0,"2152-4971 (Print), 2152-4998 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Cellular reprogramming,NLM_101528176,Electronic,,,2010,0,"2152-4971 (Print), 2152-4998 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Cerebral palsy bulletin,NLM_16110470R,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Cerebral palsy bulletin,NLM_16110470R,Print,1,1,1958,1958,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Cerebral palsy bulletin,NLM_16110470R,Print,3,3,1961,1961,,No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Chemical biology & drug design,NLM_101262549,Electronic,,,0,0,"1747-0277 (Print), 1747-0285 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Chemical biology & drug design,NLM_101262549,Electronic,,,2006,0,"1747-0277 (Print), 1747-0285 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Chemical immunology,NLM_9001090,Print,,,0,0,1015-0145 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Chemical immunology,NLM_9001090,Print,46,78,0,0,1015-0145 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Chemical senses,NLM_8217190,Electronic,,,0,0,"0379-864X (Print), 1464-3553 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Chemical senses,NLM_8217190,Electronic,,,1980,1995,"0379-864X (Print), 1464-3553 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Chemical senses,NLM_8217190,Electronic,,,1996,0,"0379-864X (Print), 1464-3553 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Chemico-biological interactions,NLM_0227276,Electronic,,,0,0,"0009-2797 (Print), 1872-7786 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Chemico-biological interactions,NLM_0227276,Electronic,,,1969,0,"0009-2797 (Print), 1872-7786 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Chemistry and physics of lipids,NLM_0067206,Electronic,,,0,0,"0009-3084 (Print), 1873-2941 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Chemistry and physics of lipids,NLM_0067206,Electronic,,,1966,0,"0009-3084 (Print), 1873-2941 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Chest,NLM_0231335,Electronic,,,0,0,"0012-3692 (Print), 1931-3543 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Chest,NLM_0231335,Electronic,,,1970,0,"0012-3692 (Print), 1931-3543 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Chicago psychoanalytic literature index,NLM_7600673,Print,,,0,0,0009-3661 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
,RANGE,Chicago psychoanalytic literature index,NLM_7600673,Print,,,1920,1989,0009-3661 (Print),No,Permanently Retained,0,Years,0,No,No,Yes,10/12/18
,HOLDING,Child abuse & neglect,NLM_7801702,Electronic,,,0,0,"0145-2134 (Print), 1873-7757 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Child abuse & neglect,NLM_7801702,Electronic,,,1977,0,"0145-2134 (Print), 1873-7757 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Child and adolescent psychiatric clinics of North America,NLM_9313451,Electronic,,,0,0,"1056-4993 (Print), 1558-0490 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Child and adolescent psychiatric clinics of North America,NLM_9313451,Electronic,,,1992,0,"1056-4993 (Print), 1558-0490 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Child development,NLM_0372725,Electronic,,,0,0,"0009-3920 (Print), 1467-8624 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Child development,NLM_0372725,Electronic,,,1930,0,"0009-3920 (Print), 1467-8624 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Child welfare,NLM_0372735,Electronic,,,0,0,0009-4021 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Child welfare,NLM_0372735,Electronic,,,1994,2001,0009-4021 (Print),No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,NLM_8503227,Electronic,,,0,0,"0256-7040 (Print), 1433-0350 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,NLM_8503227,Electronic,,,1985,0,"0256-7040 (Print), 1433-0350 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Childhood obesity (Print),NLM_101542497,Electronic,,,0,0,"2153-2168 (Print), 2153-2176 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Childhood obesity (Print),NLM_101542497,Electronic,,,2010,0,"2153-2168 (Print), 2153-2176 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Chromatographic reviews,NLM_0427031,Electronic,,,0,0,"0009-5907 (Print), 1878-1438 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,HOLDING,Chromatographic reviews,NLM_0427031,Print,,,0,0,"0009-5907 (Print), 1878-1438 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,RANGE,Chromatographic reviews,NLM_0427031,Electronic,,,1959,0,"0009-5907 (Print), 1878-1438 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,2/22/24
,RANGE,Chromatographic reviews,NLM_0427031,Print,9,15,1967,1971,"0009-5907 (Print), 1878-1438 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,HOLDING,Chromosoma,NLM_2985138R,Electronic,,,0,0,"0009-5915 (Print), 1432-0886 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Chromosoma,NLM_2985138R,Electronic,,,1939,0,"0009-5915 (Print), 1432-0886 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Ciba Foundation symposium,NLM_0356636,Print,,,0,0,0300-5208 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Ciba Foundation symposium,NLM_0356636,Print,1,212,0,0,0300-5208 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,"CINAHL ... subject heading list : alphabetic list, tree structures, permuted list",NLM_9884890,Print,,,0,0,1522-1156 (Print),Yes,Limited Period Only,1,Years,0,No,No,No,2025-Jan-01
,HOLDING,Circulation research,NLM_0047103,Electronic,,,0,0,"0009-7330 (Print), 1524-4571 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation research,NLM_0047103,Electronic,,,1953,0,"0009-7330 (Print), 1524-4571 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Circulation. Arrhythmia and electrophysiology,NLM_101474365,Electronic,,,0,0,"1941-3084 (Electronic), 1941-3149 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation. Arrhythmia and electrophysiology,NLM_101474365,Electronic,,,2008,0,"1941-3084 (Electronic), 1941-3149 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Circulation. Cardiovascular genetics,NLM_101489144,Electronic,,,0,0,"1942-325X (Print), 1942-3268 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Circulation. Cardiovascular genetics,NLM_101489144,Electronic,,,2018,0,"1942-325X (Print), 1942-3268 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Circulation. Cardiovascular imaging,NLM_101479935,Electronic,,,0,0,"1941-9651 (Print), 1942-0080 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation. Cardiovascular imaging,NLM_101479935,Electronic,,,2008,0,"1941-9651 (Print), 1942-0080 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Circulation. Cardiovascular interventions,NLM_101499602,Electronic,,,0,0,"1941-7632 (Electronic), 1941-7640 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation. Cardiovascular interventions,NLM_101499602,Electronic,,,2008,0,"1941-7632 (Electronic), 1941-7640 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Circulation. Cardiovascular quality and outcomes,NLM_101489148,Electronic,,,0,0,"1941-7705 (Electronic), 1941-7713 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation. Cardiovascular quality and outcomes,NLM_101489148,Electronic,,,2008,0,"1941-7705 (Electronic), 1941-7713 (Print)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Circulation. Genomic and precision medicine,NLM_101714113,Electronic,,,0,0,2574-8300 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Circulation. Genomic and precision medicine,NLM_101714113,Electronic,,,2018,0,2574-8300 (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Circulation. Heart failure,NLM_101479941,Electronic,,,0,0,"1941-3289 (Print), 1941-3297 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation. Heart failure,NLM_101479941,Electronic,,,2008,0,"1941-3289 (Print), 1941-3297 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Circulation,NLM_0147763,Electronic,,,0,0,"0009-7322 (Print), 1524-4539 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Circulation,NLM_0147763,Electronic,,,1950,0,"0009-7322 (Print), 1524-4539 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Cleft palate bulletin,NLM_0111353,Print,,,0,0,,No,Permanently Retained,0,Years,0,No,No,Yes,2/28/23
,RANGE,Cleft palate bulletin,NLM_0111353,Print,1,13,1951,1963,,No,Permanently Retained,0,Years,0,No,No,Yes,2/28/23
,HOLDING,Clinica chimica acta; international journal of clinical chemistry,NLM_1302422,Electronic,,,0,0,"0009-8981 (Print), 1873-3492 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinica chimica acta; international journal of clinical chemistry,NLM_1302422,Electronic,,,1956,0,"0009-8981 (Print), 1873-3492 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical and experimental immunology,NLM_0057202,Electronic,,,0,0,"0009-9104 (Print), 1365-2249 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical and experimental immunology,NLM_0057202,Electronic,,,1966,0,"0009-9104 (Print), 1365-2249 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical and translational gastroenterology,NLM_101532142,Electronic,,,0,0,2155-384X (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Clinical and translational gastroenterology,NLM_101532142,Electronic,,,2010,0,2155-384X (Electronic),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Clinical biochemistry,NLM_0133660,Electronic,,,0,0,"0009-9120 (Print), 1873-2933 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical biochemistry,NLM_0133660,Electronic,,,1967,0,"0009-9120 (Print), 1873-2933 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical cancer research : an official journal of the American Association for Cancer Research,NLM_9502500,Electronic,,,0,0,"1078-0432 (Print), 1557-3265 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical cancer research : an official journal of the American Association for Cancer Research,NLM_9502500,Electronic,,,1995,0,"1078-0432 (Print), 1557-3265 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical cardiology,NLM_7903272,Electronic,,,0,0,"0160-9289 (Print), 1932-8737 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Clinical cardiology,NLM_7903272,Electronic,,,1979,0,"0160-9289 (Print), 1932-8737 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Clinical chemistry and laboratory medicine,NLM_9806306,Electronic,,,0,0,"1434-6621 (Print), 1437-4331 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,RANGE,Clinical chemistry and laboratory medicine,NLM_9806306,Electronic,,,1995,0,"1434-6621 (Print), 1437-4331 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,Yes,7/17/24
,HOLDING,Clinical chemistry,NLM_9421549,Print,,,0,0,"0009-9147 (Print), 1530-8561 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,RANGE,Clinical chemistry,NLM_9421549,Print,53,59,2007,2013,"0009-9147 (Print), 1530-8561 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,2/28/23
,HOLDING,Clinical dysmorphology,NLM_9207893,Electronic,,,0,0,"0962-8827 (Print), 1473-5717 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Clinical dysmorphology,NLM_9207893,Electronic,,,1992,2008,"0962-8827 (Print), 1473-5717 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Clinical EEG (electroencephalography),NLM_0236454,Print,,,0,0,0009-9155 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Clinical EEG (electroencephalography),NLM_0236454,Print,1,34,1970,2003,0009-9155 (Print),No,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Clinical endocrinology,NLM_0346653,Electronic,,,0,0,"0300-0664 (Print), 1365-2265 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Clinical endocrinology,NLM_0346653,Electronic,,,1997,0,"0300-0664 (Print), 1365-2265 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,NLM_101160775,Electronic,,,0,0,"1542-3565 (Print), 1542-7714 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,NLM_101160775,Electronic,,,2003,0,"1542-3565 (Print), 1542-7714 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical genetics,NLM_0253664,Electronic,,,0,0,"0009-9163 (Print), 1399-0004 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Clinical genetics,NLM_0253664,Electronic,,,1997,0,"0009-9163 (Print), 1399-0004 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Clinical imaging,NLM_8911831,Electronic,,,0,0,"0899-7071 (Print), 1873-4499 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical imaging,NLM_8911831,Electronic,,,1995,0,"0899-7071 (Print), 1873-4499 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,"Clinical immunology (Orlando, Fla.)",NLM_100883537,Electronic,,,0,0,"1521-6616 (Print), 1521-7035 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,"Clinical immunology (Orlando, Fla.)",NLM_100883537,Electronic,,,1999,0,"1521-6616 (Print), 1521-7035 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical implant dentistry and related research,NLM_100888977,Electronic,,,0,0,"1523-0899 (Print), 1708-8208 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical implant dentistry and related research,NLM_100888977,Electronic,,,1999,0,"1523-0899 (Print), 1708-8208 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,NLM_9203213,Electronic,,,0,0,"1058-4838 (Print), 1537-6591 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,NLM_9203213,Electronic,,,1992,0,"1058-4838 (Print), 1537-6591 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,NLM_9103300,Electronic,,,0,0,"1050-642X (Print), 1536-3724 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,NLM_9103300,Electronic,,,1991,2008,"1050-642X (Print), 1536-3724 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Clinical journal of the American Society of Nephrology : CJASN,NLM_101271570,Electronic,,,0,0,"1555-9041 (Print), 1555-905X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical journal of the American Society of Nephrology : CJASN,NLM_101271570,Electronic,,,2006,0,"1555-9041 (Print), 1555-905X (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,"Clinical medicine (London, England)",NLM_101092853,Electronic,,,0,0,"1470-2118 (Print), 1473-4893 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,"Clinical medicine (London, England)",NLM_101092853,Electronic,,,2001,0,"1470-2118 (Print), 1473-4893 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,"Clinical medicine (Northfield, Ill.)",NLM_7708504,Print,,,0,0,0412-7994 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,RANGE,"Clinical medicine (Northfield, Ill.)",NLM_7708504,Print,55,82,1948,1975,0412-7994 (Print),No,Permanently Retained,0,Years,0,No,No,No,3/1/23
,HOLDING,Clinical microbiology reviews,NLM_8807282,Electronic,,,0,0,"0893-8512 (Print), 1098-6618 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical microbiology reviews,NLM_8807282,Electronic,,,1988,0,"0893-8512 (Print), 1098-6618 (Electronic)",Yes,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical molecular pathology,NLM_9507411,Electronic,,,0,0,1355-2910 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
,RANGE,Clinical molecular pathology,NLM_9507411,Electronic,,,1995,1996,1355-2910 (Print),No,Permanently Retained,0,Years,0,No,No,No,2/22/24
,HOLDING,Clinical neuropharmacology,NLM_7607910,Electronic,,,0,0,"0362-5664 (Print), 1537-162X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Clinical neuropharmacology,NLM_7607910,Electronic,,,1976,2019,"0362-5664 (Print), 1537-162X (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,HOLDING,Clinical neurosurgery,NLM_2985141R,Print,,,0,0,0069-4827 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,RANGE,Clinical neurosurgery,NLM_2985141R,Print,1,,0,0,0069-4827 (Print),Yes,Permanently Retained,0,Years,0,No,No,No,10/12/18
,HOLDING,Clinical nuclear medicine,NLM_7611109,Electronic,,,0,0,"0363-9762 (Print), 1536-0229 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
,RANGE,Clinical nuclear medicine,NLM_7611109,Electronic,,,1976,2008,"0363-9762 (Print), 1536-0229 (Electronic)",No,Permanently Retained,0,Years,0,No,No,No,7/17/24
